16711680,38.52576,44.9596,38.52443,44.96125,38.52486,44.96341,38.52661,44.96392,38.52794,44.96227,38.52751,44.96011
16711680,38.53281,44.95352,38.53149,44.95517,38.53191,44.95733,38.53367,44.95784,38.53499,44.95619,38.53456,44.95403
16711680,38.56192,44.92537,38.5606,44.92702,38.56103,44.92918,38.56278,44.92969,38.56411,44.92804,38.56368,44.92588
16711680,38.55951,44.97149,38.55819,44.97314,38.55861,44.9753,38.56037,44.97581,38.56169,44.97416,38.56127,44.972
16750848,38.55733,44.96882,38.556,44.97046,38.55643,44.97263,38.55819,44.97314,38.55951,44.97149,38.55908,44.96933
16750848,38.56002,44.95738,38.55869,44.95903,38.55912,44.96119,38.56088,44.96171,38.5622,44.96006,38.56177,44.9579
16711680,38.564,44.95244,38.56267,44.95408,38.5631,44.95625,38.56485,44.95676,38.56618,44.95511,38.56575,44.95295
16711680,38.54988,44.96461,38.54856,44.96626,38.54899,44.96842,38.55074,44.96893,38.55207,44.96728,38.55164,44.96512
16711680,38.54154,44.96421,38.54022,44.96586,38.54064,44.96802,38.5424,44.96853,38.54372,44.96688,38.5433,44.96472
16711680,38.54244,44.9604,38.54111,44.96205,38.54154,44.96421,38.5433,44.96472,38.54462,44.96307,38.54419,44.96091
16750848,38.48445,44.9517,38.48268,44.9512,38.48136,44.95284,38.48181,44.95499,38.48358,44.95549,38.4849,44.95384
16711680,38.44983,44.92986,38.44806,44.92936,38.44675,44.931,38.4472,44.93314,38.44897,44.93364,38.45029,44.932
16711680,38.20445,44.95125,38.20267,44.95076,38.20135,44.95239,38.20181,44.95453,38.20359,44.95503,38.2049,44.95339
16750848,39.10097,44.82269,39.09965,44.82435,39.10008,44.82653,39.10184,44.82704,39.10317,44.82538,39.10273,44.8232
16711680,39.05951,44.38006,39.05774,44.37957,39.05643,44.38124,39.05689,44.3834,39.05866,44.3839,39.05997,44.38223
16750848,38.82807,45.69532,38.82673,45.69697,38.82715,45.69916,38.82891,45.6997,38.83025,45.69805,38.82983,45.69586
16750848,38.80796,45.72008,38.80662,45.72173,38.80704,45.72392,38.8088,45.72446,38.81014,45.72281,38.80972,45.72062
16711680,38.8398,45.67005,38.83846,45.6717,38.83888,45.67389,38.84064,45.67443,38.84198,45.67278,38.84156,45.67058
16750848,38.82797,45.66024,38.82663,45.66189,38.82705,45.66408,38.82881,45.66462,38.83015,45.66297,38.82973,45.66078
16750848,38.92937,45.62731,38.92803,45.62897,38.92845,45.63116,38.93022,45.6317,38.93156,45.63005,38.93113,45.62785
16750848,38.83107,45.65913,38.82973,45.66078,38.83015,45.66297,38.83191,45.66351,38.83325,45.66186,38.83283,45.65967
16750848,38.84875,45.65629,38.84741,45.65794,38.84783,45.66014,38.8496,45.66067,38.85094,45.65902,38.85051,45.65683
16750848,39.54338,44.9004,39.54206,44.90207,39.5425,44.90427,39.54427,44.90479,39.54559,44.90311,39.54515,44.90091
16711680,39.104,45.27176,39.10266,45.27342,39.10309,45.27561,39.10486,45.27614,39.10619,45.27447,39.10576,45.27228
16711680,39.62039,47.9165,39.61901,47.91816,39.6194,47.92043,39.62117,47.92106,39.62256,47.91941,39.62217,47.91713
16750848,39.63087,47.9095,39.62949,47.91115,39.62988,47.91343,39.63165,47.91405,39.63304,47.9124,39.63265,47.91012
9764864,39.63368,47.88694,39.63229,47.88859,39.63268,47.89087,39.63446,47.89149,39.63584,47.88984,39.63545,47.88756
16750848,39.639,47.88881,39.63762,47.89047,39.63801,47.89275,39.63979,47.89337,39.64117,47.89172,39.64078,47.88944
16711680,39.63584,47.88984,39.63446,47.89149,39.63485,47.89377,39.63662,47.8944,39.63801,47.89275,39.63762,47.89047
16711680,39.62898,47.85961,39.62759,47.86126,39.62799,47.86354,39.62976,47.86416,39.63115,47.86251,39.63075,47.86023
16711680,39.64153,47.91325,39.64014,47.9149,39.64053,47.91718,39.64231,47.91781,39.64369,47.91616,39.6433,47.91388
16711680,39.64568,47.90829,39.6443,47.90995,39.64469,47.91223,39.64647,47.91285,39.64785,47.9112,39.64746,47.90892
16711680,39.65119,47.92094,39.6498,47.92259,39.6502,47.92487,39.65197,47.9255,39.65336,47.92385,39.65297,47.92157
11468800,39.64171,47.92402,39.64032,47.92567,39.64071,47.92795,39.64249,47.92858,39.64387,47.92693,39.64348,47.92465
16711680,39.64885,47.90727,39.64746,47.90892,39.64785,47.9112,39.64963,47.91183,39.65101,47.91017,39.65062,47.90789
16711680,39.65083,47.8994,39.64945,47.90106,39.64984,47.90334,39.65162,47.90396,39.653,47.90231,39.65261,47.90003
16750848,39.65002,47.9141,39.64863,47.91576,39.64902,47.91804,39.6508,47.91866,39.65219,47.91701,39.65179,47.91473
11468800,39.64036,47.90642,39.63897,47.90807,39.63936,47.91035,39.64114,47.91097,39.64252,47.90932,39.64213,47.90704
16711680,39.64451,47.90146,39.64313,47.90311,39.64352,47.90539,39.64529,47.90601,39.64668,47.90436,39.64629,47.90208
16711680,39.65886,47.9365,39.65748,47.93815,39.65787,47.94043,39.65964,47.94106,39.66103,47.93941,39.66064,47.93713
16711680,39.65137,47.93171,39.64998,47.93337,39.65037,47.93565,39.65215,47.93627,39.65353,47.93462,39.65314,47.93234
11468800,39.64,47.88488,39.63861,47.88654,39.639,47.88881,39.64078,47.88944,39.64216,47.88779,39.64177,47.88551
16711680,39.58351,47.7411,39.58213,47.74275,39.58252,47.74502,39.5843,47.74564,39.58568,47.74399,39.58528,47.74172
16711680,39.21271,47.9692,39.21132,47.97084,39.21171,47.9731,39.21348,47.97373,39.21486,47.97209,39.21448,47.96982
16750848,39.51665,47.73058,39.51527,47.73223,39.51566,47.7345,39.51744,47.73512,39.51882,47.73347,39.51843,47.7312
16711680,39.37427,48.34485,39.37287,48.34649,39.37325,48.34877,39.37503,48.34941,39.37642,48.34777,39.37604,48.34549
16711680,39.37541,48.35168,39.37401,48.35333,39.37439,48.3556,39.37617,48.35624,39.37756,48.3546,39.37718,48.35232
16711680,39.50059,48.04533,39.4992,48.04698,39.49959,48.04926,39.50136,48.04988,39.50275,48.04824,39.50236,48.04596
16750848,39.43233,48.08527,39.43094,48.08691,39.43133,48.08919,39.4331,48.08982,39.43449,48.08817,39.4341,48.0859
14942208,37.51741,45.01686,37.51563,45.01637,37.51432,45.01799,37.51478,45.02011,37.51656,45.0206,37.51788,45.01898
16711680,37.54018,45.02917,37.5384,45.02867,37.53708,45.03029,37.53754,45.03241,37.53932,45.03291,37.54064,45.03128
16711680,37.54552,45.03065,37.54374,45.03016,37.54242,45.03178,37.54289,45.0339,37.54467,45.03439,37.54598,45.03277
16711680,37.53398,45.03142,37.5322,45.03092,37.53089,45.03255,37.53135,45.03466,37.53313,45.03516,37.53445,45.03354
16711680,37.54892,45.01569,37.54714,45.01519,37.54582,45.01682,37.54629,45.01894,37.54807,45.01943,37.54939,45.01781
11468800,37.54946,45.02579,37.54768,45.02529,37.54637,45.02691,37.54683,45.02903,37.54861,45.02953,37.54993,45.0279
14942208,37.53654,45.0202,37.53476,45.0197,37.53344,45.02132,37.5339,45.02344,37.53569,45.02394,37.537,45.02232
16750848,37.50642,45.02772,37.50464,45.02723,37.50333,45.02885,37.50379,45.03097,37.50557,45.03146,37.50689,45.02984
11468800,37.51626,45.03444,37.51448,45.03394,37.51316,45.03556,37.51362,45.03768,37.5154,45.03818,37.51672,45.03655
16750848,37.51091,45.03295,37.50913,45.03245,37.50782,45.03408,37.50828,45.03619,37.51006,45.03669,37.51138,45.03507
16750848,37.5168,45.04453,37.51502,45.04403,37.5137,45.04565,37.51417,45.04777,37.51595,45.04827,37.51726,45.04665
16711680,37.51146,45.04304,37.50968,45.04254,37.50836,45.04417,37.50883,45.04628,37.51061,45.04678,37.51192,45.04516
16711680,37.5233,45.02844,37.52152,45.02795,37.5202,45.02957,37.52067,45.03169,37.52245,45.03218,37.52376,45.03056
16711680,37.52864,45.02993,37.52686,45.02944,37.52555,45.03106,37.52601,45.03318,37.52779,45.03367,37.52911,45.03205
16711680,37.54389,45.00036,37.5421,44.99987,37.54079,45.00149,37.54125,45.00361,37.54303,45.00411,37.54435,45.00248
16711680,37.55008,44.99811,37.5483,44.99761,37.54698,44.99924,37.54745,45.00135,37.54923,45.00185,37.55054,45.00023
14942208,37.54977,45.01195,37.54799,45.01145,37.54668,45.01308,37.54714,45.01519,37.54892,45.01569,37.55024,45.01407
16711680,37.53994,45.00523,37.53816,45.00474,37.53684,45.00636,37.53731,45.00848,37.53909,45.00897,37.5404,45.00735
16711680,37.55093,44.99437,37.54915,44.99387,37.54783,44.99549,37.5483,44.99761,37.55008,44.99811,37.55139,44.99648
16711680,37.55078,45.0699,37.549,45.06941,37.54768,45.07103,37.54814,45.07315,37.54992,45.07364,37.55124,45.07202
14942208,37.55356,45.08261,37.55178,45.08211,37.55046,45.08373,37.55093,45.08585,37.5527,45.08635,37.55402,45.08473
16711680,37.55217,45.07626,37.55039,45.07576,37.54907,45.07738,37.54953,45.0795,37.55131,45.08,37.55263,45.07837
16750848,37.54458,45.07215,37.5428,45.07166,37.54149,45.07328,37.54195,45.07539,37.54373,45.07589,37.54505,45.07427
16711680,37.55782,45.06391,37.55604,45.06342,37.55472,45.06504,37.55519,45.06716,37.55697,45.06765,37.55828,45.06603
